exam,year,shift,question_text,question_length,subject,topic,bloom_level,difficulty
GATE,2024,Shift 2,"GATE 2024 {Sc Bengaluru Q.61 Q.62 Q.63 Computer Science and Information Technology Set 2 (CS2) A processor uses a 32-bit instruction format and supports byte-addressable memory access. The ISA of the processor has 150 distinct instructions. The instructions are equally divided into two types, namely R-type and I-type, whose formats are shown below. R-type Instruction Format: OPCODE   UNUSED   DST Register SRC Register] SRC Register 2 I-type Instruction Format: OPCODE   DST Register   SRC Register   # Immediate value/address In the OPCODE, 1 bit is used to distinguish between I-type and R-type instructions and the remaining bits indicate the operation. The processor has 50 architectural registers, and all register fields in the instructions are of equal size. Let X be the number of bits used to encode the UNUSED field, Y be the number of bits used to encode the OPCODE field, and Z be the number of bits used to encode the immediate value/address field. The value of X + 2Y + Z is Let L, be the language represented by the regular expression b*ab*(ab*ab*)* andL, ={w€ (a+b)*   w  < 4}, where  w  denotes the length of string w. The number of strings in Ly which are also in L, is Let Z, be the group of integers {0,1,2,..., m   1} with addition modulo n as the group operation. The number of elements in the group Zz X Z3 X Z, that are their own inverses is Page 39 of 40 Organizing Institute: IISc, Bengaluru",243,Computer Science,Operating Systems,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.6   Q.10 Carry TWO marks Each Q.6 Sequence the following sentences in a coherent passage. P: This fortuitous geological event generated a colossal amount of energy and heat that resulted in the rocks rising to an average height of 4 km across the contact zone. Q: Thus, the geophysicists tend to think of the Himalayas as an active geological event rather than as a static geological feature. R: The natural process of the cooling of this massive edifice absorbed large quantities of atmospheric carbon dioxide, altering the earth’s atmosphere and making it better suited for life. S: Many millennia ago, a breakaway chunk of bedrock from the Antarctic Plate collided with the massive Eurasian Plate. (A) QPSR (B) QSPR (C) SPRQ (D) SRPQ Page 4 of 40 Organizing Institute: IISc, Bengaluru",143,Computer Science,Operating Systems,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 {Sc Bengaluru Q.64 Q.65 Computer Science and Information Technology Set 2 (CS2) Consider a 32-bit system with 4 KB page size and page table entries of size 4 bytes each. Assume   KB = 2!° bytes. The OS uses a 2-level page table for memory management, with the page table containing an outer page directory and an inner page table. The OS allocates a page for the outer page directory upon process creation. The OS uses demand paging when allocating memory for the inner page table, i.e., a page of the inner page table is allocated only if it contains at least one valid page table entry. An active process in this system accesses 2000 unique pages during its execution, and none of the pages are swapped out to disk. After it completes the page accesses, let X denote the minimum and Y denote the maximum number of pages across the two levels of the page table of the process. The value of X+Y is Consider the following augmented grammar, which is to be parsed with a SLR parser. The set of terminals is {a,b,c,d,#,@} S'oSs S >SS Aa bAc Bc bBa A- d# B-@ Let Ip = CLOSURE ({S' > ¢ S}). The number of items in the set GOTO(Ig, S) is Page 40 of 40 Organizing Institute: IISc, Bengaluru",222,Computer Science,Operating Systems,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.7 A person sold two different items at the same price. He made 10% profit in one item, and 10% loss in the other item. In selling these two items, the person made a total of (A) 1% profit (B) 2% profit (C) 1% loss (D) 2% loss Page 5 of 40 Organizing Institute: IISc, Bengaluru",68,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.8 The pie charts depict the shares of various power generation technologies in the total electricity generation of a country for the years 2007 and 2023. Year Year 2007 5% 2023 Hydro 30% Gas 25% Wind Wind 5% 10% The renewable sources of electricity generation consist of Hydro, Solar and Wind. Assuming that the total electricity generated remains the same from 2007 to 2023, what is the percentage increase in the share of the renewable sources of electricity generation over this period? (A) 25% (B) 50% (C) 77.5% (D) 62.5% Page 6 of 40 Organizing Institute: IISc, Bengaluru",110,Computer Science,General,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.9 A cube is to be cut into 8 pieces of equal size and shape. Here, each cut should be straight and it should not stop till it reaches the other end of the cube. The minimum number of such cuts required is (A) 3 (B) 4 (Cc) 7 (D) 8 Page 7 of 40 Organizing Institute: IISc, Bengaluru",71,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.10 In the 4 x 4 array shown below, each cell of the first three rows has either a cross (X) or a number. The number in a cell represents the count of the immediate neighboring cells (left, right, top, bottom, diagonals) NOT having a cross (X). Given that the last row has no crosses (X), the sum of the four numbers to be filled in the last row is (A) 1 (B) 10 (cc) 12 (D) 9 Page 8 of 40 Organizing Institute: IISc, Bengaluru",98,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 2,"GATE 2024 Computer Science and Information Technology Set 2 (CS2) {Sc Bengaluru Q.11   Q.35 Carry ONE mark Each Consider a computer with a 4 MHz processor. Its DMA controller can transfer 8 bytes in   cycle from a device to main memory through cycle stealing at regular Qn intervals. Which one of the following is the data transfer rate (in bits per second) of the DMA controller if 1% of the processor cycles are used for DMA? (A) 2,56,000 (B) 3,200 (C) 25,60,000 (D) 32,000 Q.12. Let p and q be the following propositions: p: Fail grade can be given. q: Student scores more than 50% marks. Consider the statement: “Fail grade cannot be given when student scores more than 50% marks.” Which one of the following is the CORRECT representation of the above statement in propositional logic? (A) q>7p (B) q->p (C) pq (D) 14p>q Page 9 of 40 Organizing Institute: IISc, Bengaluru",153,Computer Science,Operating Systems,Understand,Hard
GATE,2025,Shift 1,"Computer Science and Information Technology (CS2) GATE 2025   General Aptitude Q.1   Q.5 Carry ONE mark Each Q.1 Despite his initial hesitation, Rehman’s to contribute to the success of the project never wavered. Select the most appropriate option to complete the above sentence. (A) ambivalence (B) satisfaction (C) resolve (D) revolve Organising Institute: IIT Roorkee Page 1 of 48",58,Computer Science,General,Understand,Hard
GATE,2025,Shift 1,"Computer Science and Information Technology (CS2) GATE 2025   Q.10   The diagram below shows a river system consisting of 7 segments, marked P, Q, R, S, T, U, and V. It splits the land into 5 zones, marked Z1, Z2, Z3, Z4, and Z5. We need to connect these zones using the least number of bridges. Out of the following options, which one is correct? Note: The figure shown is representative. (A) Bridges on P, Q, and T (B) Bridges on P, Q, S, and T (C) Bridges on Q, R, T, and V (D) Bridges on P, Q, S, U, and V Organising Institute: IIT Roorkee Page 10 of 48",110,Computer Science,Compiler Design,Understand,Hard
GATE,2025,Shift 1,"C ) G Computer Science and Information Technology (CS2) Q.11   Q.35 Carry ONE mark Each (0° eas) Q11   ira=() *,), then which ONE of the following is A® ? (A)   (25 0 (> 2s) @)   (125 0) 0 125 (C) (D) (° 6 5 ; D «) Q.12    The value of x such that x > 1, satisfying the equation f . tIntdt = - is (A)   ve (B) e (C) e? (D) e- 1 Organising Institute: IIT Roorkee Page 11 of 48",83,Computer Science,Compiler Design,Understand,Hard
GATE,2025,Shift 1,Computer Science and Information Technology (CS2) GATE 2025 Q.13   Consider a binary tree T in which every node has either zero or two children. Let n > 0 be the number of nodes in T. Which ONE of the following is the number of nodes in T that have exactly two children? (A) n-2 2 (B) n -1 2 (Cc)  2 2 (D) n+1 2 Organising Institute: IIT Roorkee Page 12 of 48,73,Computer Science,Data Structures,Understand,Hard
GATE,2025,Shift 1,"ae Computer Science and Information Technology (CS2) ATE 2035 G Q.14   Let L,M, and N be non-singular matrices of order 3 satisfying the equations ?=L1,M=L andN =L?. Which ONE of the following is the value of the determinant of (M   N)? (A) 0 (By)  i (Cc)  2 (D)  3 Q.15   Let P(x) be an arbitrary predicate over the domain of natural numbers. Which ONE of the following statements is TRUE? (A)   (P(O) A (vx [P(x) > P(x + 1)])) = (vx P(x)) (B)   (P(0) A (Wx [P@x) > P(«   1)))) > (vx P(x) (C) (P(1000) A (vx [P(x) > P(x   1)])) = (vx P(x)) (D)   (P(1000) a (vx [P(x) > P(x + 1)])) > (vx P(X) Organising Institute: IIT Roorkee Page 13 of 48",124,Computer Science,Compiler Design,Understand,Hard
GATE,2025,Shift 1,ae Computer Science and Information Technology (CS2) ATE 2035 G Q.16   Consider the following statements: (i) Address Resolution Protocol (ARP) provides a mapping from an IP address to the corresponding hardware (link-layer) address. (ii)   Asingle TCP segment from a sender S to a receiver R cannot carry both data from S to R and acknowledgement for a segment from R to S. Which ONE of the following is CORRECT? (A) Both (1) and (11) are TRUE (B) (i) is TRUE and (11) is FALSE (C) (i) is FALSE and (ii) is TRUE (D) Both (1) and (11) are FALSE Organising Institute: IIT Roorkee Page 14 of 48,107,Computer Science,Computer Networks,Understand,Hard
GATE,2025,Shift 1,"ae Computer Science and Information Technology (CS2) ATE 2035 G Q.17   Consider the routing protocols given in List I and the names given in List IT: List I List (i) Distance vector routing (a) Bellman-Ford (ii) Link state routing (b) Dijkstra For matching of items in List I with those in List II, which ONE of the following options is CORRECT? (A)   (i)   (a) and (ii)   (b) (B)   @)  (a) and (ii)   (a) (C)   (i)   (b) and (11)   (a) (D)   (i)   (b) and (it)   (b) Organising Institute: IIT Roorkee Page 15 of 48",93,Computer Science,Algorithms,Understand,Hard
GATE,2025,Shift 1,GATE 2035 Computer Science and Information Technology (CS2)   Q.18 A machine receives an IPv4 datagram. The protocol field of the IPv4 header has the protocol number of a protocol X. Which ONE of the following is NOT a possible candidate for X? (A) Internet Control Message Protocol (ICMP) (B) Internet Group Management Protocol (IGMP) (C) Open Shortest Path First (OSPF) (D) Routing Information Protocol (RIP) Organisin g Institute: IIT Roorkee Page 16 of 48,74,Computer Science,Algorithms,Understand,Hard
GATE,2025,Shift 1,"Computer Science and Information Technology (CS2) GATE 2025   Q.19   Consider the following C program: #include <stdio.h> void stringcopy(char *, char *); int main() { char a[30] = ""@#Hello World!""; stringcopy(a, a+ 2); printf(""Ss\n"", a); return 0; void stringcopy(char *s, char *t) { while (*t) *stt = *tt++; } Which ONE of the following will be the output of the program? (A) @#Hello World! (B) Hello World! (C) ello World! (D) Hello World!d! Organising Institute: IIT Roorkee Page 17 of 48",80,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 1,Computer Science and Information Technology (CS2) GATE 2025   Q.20   Consider an unordered list of N distinct integers. What is the minimum number of element comparisons required to find an integer in the list that is NOT the largest in the list? (A)   1 (B)  N-1 (Cc)  N (D)   2N-1 Q.21   Consider the following statements about the use of backpatching in a compiler for intermediate code generation: (1) Backpatching can be used to generate code for Boolean expression in one pass. (I) Backpatching can be used to generate code for flow-of-control statements in one pass. Which ONE of the following options is CORRECT? (A) Only (J) is correct. (B) Only (II) is correct. (C) Both (J) and (ID) are correct. (D) Neither (I) nor (IJ) is correct. Organising Institute: IIT Roorkee Page 18 of 48,134,Computer Science,Compiler Design,Understand,Hard
GATE,2025,Shift 1,Computer Science and Information Technology (CS2) GATE 2035   Q.22 Given the following syntax directed translation rules: Rule 1:R >AB {B.i=R.i-1;A.i= B.i;R.i=A.it+1;} Rule 2: P > CD {P.i=C.it+ D.i;D.i =C.i +23} Rule 3:Q SEF {Q.i=E.i+F.i;} Which ONE is the CORRECT option among the following? (A) Rule 1 is S-attributed and L-attributed; Rule 2 is S-attributed and not L-attributed; Rule 3 is neither S-attributed nor L-attributed (B) Rule 1 is neither S-attributed nor L-attributed; Rule 2 is S-attributed and L- attributed; Rule 3 is S-attributed and L-attributed (C) Rule 1 is neither S-attributed nor L-attributed; Rule 2 is not S-attributed and is L-attributed; Rule 3 is S-attributed and L-attributed (D) Rule 1 is S-attributed and not L-attributed; Rule 2 is not S-attributed and is L-attributed; Rule 3 is S-attributed and L-attributed Organising Institute: IIT Roorkee Page 19 of 48,137,Computer Science,Compiler Design,Understand,Hard
GATE,2025,Shift 1,Computer Science and Information Technology (CS2) GATE 2025   Q.2 Bird : Nest :: Bee : Select the correct option to complete the analogy. (A) Kennel (B) Hammock (C) Hive (D) Lair Organising Institute: IIT Roorkee Page 2 of 48,39,Computer Science,General,Understand,Hard
GATE,2025,Shift 1,"ae Computer Science and Information Technology (CS2) GATE 2025 Q.23   Consider a network that uses Ethernet and IPv4. Assume that IPv4 headers do not use any options field. Each Ethernet frame can carry a maximum of 1500 bytes in its data field. A UDP segment is transmitted. The payload (data) in the UDP segment is 7488 bytes. Which ONE of the following choices has the CORRECT total number of fragments transmitted and the size of the last fragment including IPv4 header? (A) 5 fragments, 1488 bytes (B) 6 fragments, 88 bytes (C) 6 fragments, 108 bytes (D) 6 fragments, 116 bytes Q.24   Which ONE of the following languages is accepted by a deterministic pushdown automaton? (A) Any regular language. (B) Any context-free language. (C) Any language accepted by a non-deterministic pushdown automaton. (D) Any decidable language. Organisin g Institute: IIT Roorkee Page 20 of 48",145,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 1,"ae Computer Science and Information Technology (CS2) GATE 2025 Q.25   Let G,, Gz be Context Free Grammars (CFGs) and R be a regular expression. For a grammar G, let L(G) denote the language generated by G. Which ONE among the following questions is decidable? (A)   Is L(G) = L(G)? (B) Is L(G,) N L(Gz) = @? (C) Is L(G,) = L(R)? (D)  IsL(G,) = @? Q.26   Processes P1, P2, P3, PA arrive in that order at times 0, 1, 2, and 8 milliseconds respectively, and have execution times of 10, 13, 6, and 9 milliseconds respectively. Shortest Remaining Time First (SRTF) algorithm is used as the CPU scheduling policy. Ignore context switching times. Which ONE of the following correctly gives the average turnaround time of the four processes in milliseconds? (A) 22 (B) 15 (C) 37 (D) 19 Organisin g Institute: IIT Roorkee Page 21 of 48",147,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 1,"Computer Science and Information Technology (CS2) GATE 2035 Q.27    An audit of a banking transactions system has found that on an earlier occasion, two joint holders of account A attempted simultaneous transfers of Rs. 10000 each from account A to account B. Both transactions read the same value, Rs. 11000, as the initial balance in A and were allowed to go through. B was credited Rs. 10000 twice. A was debited only once and ended up with a balance of Rs. 1000. Which of the following properties is/are certain to have been violated by the system? (A) Atomicity (B) Consistency (C) Isolation (D) Durability Q.28   Which of the following is/are part of an Instruction Set Architecture of a processor? (A) The size of the cache memory (B) The clock frequency of the processor (C) The number of cache memory levels (D) The total number of registers Organising Institute: IIT Roorkee Page 22 of 48",154,Computer Science,Operating Systems,Understand,Hard
GATE,2025,Shift 1,"GATE 2035 Computer Science and Information Technology (CS2)   Q.29 Which of the following statements regarding Breadth First Search (BFS) and Depth First Search (DFS) on an undirected simple graph G is/are TRUE? (A) A DFS tree of G is a Shortest Path tree of G. (B) Every non-tree edge of G with respect to a DFS tree is a forward/back edge. (C) If (u, v) is a non-tree edge of G with respect to a BFS tree, then the distances from the source vertex s to u and v in the BFS tree are within +1 of each other. (D) Both BFS and DFS can be used to find the connected components of G. Organising Institute: IIT Roorkee Page 23 of 48",122,Computer Science,Data Structures,Understand,Hard
GATE,2025,Shift 1,"ae Computer Science and Information Technology (CS2) ATE 2035 G Q.30   Consider the two lists List I and List I given below: List I List (i) Context free languages (a) Closed under union (11) Recursive languages (b) Not closed under complementation (iii) Regular languages (c) Closed under intersection For matching of items in List I with those in List II, which of the following option(s) is/are CORRECT? (A)   (i)   (a), (it)   (b), and (iit)   (c) (B)   @)  (), Gi)   (a), and (ati)   (c) (C)   G@)  (b), Gi)   (©), and (ati)   (a) (D)   (i)   (a), (it)   (©), and (itt)   (b) Organising Institute: IIT Roorkee Page 24 of 48",107,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 1,ae Computer Science and Information Technology (CS2) ATE 2035 G Q.31   Consider the following logic circuit diagram.  >- X F   Which is/are the CORRECT option(s) for the output function F?   (A) >< + “<I + d< “<I (B) (C) XY +X + XY (D) xX+Y Q.32   The following two signed 2’s complement numbers (multiplicand M and multiplier Q) are being multiplied using Booth’s algorithm: M: 1100 1101 1110 1101 and Q: 1010 0100 1010 1010 The total number of addition and subtraction operations to be performed is . (Answer in integer) Organising Institute: IIT Roorkee Page 25 of 48,99,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 1,"Computer Science and Information Technology (CS2) GATE 2025 Q.33 int x=126, y=105; do { if (x>y) x=x-y; else y=y-xX; } while (x!=y); printf (""sd"",x); The output of the given C code segment is . (Answer in integer) Q.34   In a 4-bit ripple counter, if the period of the waveform at the last flip-flop is 64 microseconds, then the frequency of the ripple counter in kHz is . (Answer in integer) Q.35 Suppose the values 10,  4, 15, 30, 20,5, 60,19 are inserted in that order into an initially empty binary search tree. Let T be the resulting binary search tree. The number of edges in the path from the node containing 19 to the root node of T is . (Answer in integer) Organising Institute: IIT Roorkee Page 26 of 48",131,Computer Science,Data Structures,Understand,Hard
GATE,2025,Shift 1,"Computer Science and Information Technology (CS2) GATE 2025   Q.36   Q.65 Carry TWO marks Each Q.36   Suppose we are transmitting frames between two nodes using Stop-and-Wait protocol. The frame size is 3000 bits. The transmission rate of the channel is 2000 bps (bits/second) and the propagation delay between the two nodes is 100 milliseconds. Assume that the processing times at the source and destination are negligible. Also, assume that the size of the acknowledgement packet is negligible. Which ONE of the following most accurately gives the channel utilization for the above scenario in percentage? (A)   88.23 (B)   93.75 (C)   85.44 (D)   66.67 Organising Institute: IIT Roorkee Page 27 of 48",109,Computer Science,Operating Systems,Understand,Hard
GATE,2025,Shift 1,"Computer Science and Information Technology (CS2) GATE 2025   Q.37   Let G be an edge-weighted undirected graph with positive edge weights. Suppose a positive constant a@ is added to the weight of every edge. Which ONE of the following statements is TRUE about the minimum spanning trees (MSTs) and shortest paths (SPs) in G before and after the edge weight update? (A) Every MST remains an MST, and every SP remains an SP. (B) MSTs need not remain MSTs, and every SP remains an SP. (C) Every MST remains an MST, and SPs need not remain SPs. (D) MSTs need not remain MSTs, and SPs need not remain SPs. Organising Institute: IIT Roorkee Page 28 of 48",116,Computer Science,Data Structures,Understand,Hard
GATE,2025,Shift 1,"ae Computer Science and Information Technology (CS2) GATE 2025 Q.38   A meld operation on two instances of a data structure combines them into one single instance of the same data structure. Consider the following data structures: P: Unsorted doubly linked list with pointers to the head node and tail node of the list. Q: Min-heap implemented using an array. R: Binary Search Tree. Which ONE of the following options gives the worst-case time complexities for meld operation on instances of size n of these data structures? (A) P: 0(1), Q: O(n), R: O(n) (B) P: O(1), Q: O(mlogn), R: O(n) (C) P: @(n), Q: O(nlogn), R: O(n?) (D) P: O(1), Q: O(m), R: O(n log n) Organising Institute: IIT Roorkee Page 29 of 48",124,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 1,"Computer Science and Information Technology (CS2) GATE 2025   Q.3 If Pe* = Qe ™ for all real values of x, which one of the following statements is true? (A)  P=Q=0 (B)  P=Q=1 (C) P=1;Q=-1 (D) Organising Institute: IIT Roorkee Page 3 of 48",43,Computer Science,Compiler Design,Understand,Hard
GATE,2025,Shift 1,"ae Computer Science and Information Technology (CS2) ATE 2035 G Q.39   For a direct-mapped cache, 4 bits are used for the tag field and 12 bits are used to index into a cache block. The size of each cache block is one byte. Assume that there is no other information stored for each cache block. Which ONE of the following is the CORRECT option for the sizes of the main memory and the cache memory in this system (byte addressable), respectively? (A) 64 KB and 4 KB (B)   128 KBand 16 KB (C) 64 KB and 8 KB (D) 128 KB and 6 KB Q.40   Given a Context-Free Grammar G as follows: S > Aa   bAc   dc   bda Ad Which ONE of the following statements is TRUE? (A) G is neither LALR(1) nor SLR(1) (B)   G is CLR(1), not LALR(1) (C) G is LALR(1), not SLR(1) (D) G is LALR(1), also SLR(1) Organising Institute: IIT Roorkee Page 30 of 48",160,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 1,"GATE 2035 Computer Science and Information Technology (CS2) Q.41   Anarray A of length n with distinct elements is said to be bitonic if there is an index 1 <i<nsuch that A[1..i] is sorted in the non-decreasing order and A[i + 1..n] is sorted in the non-increasing order. Which ONE of the following represents the best possible asymptotic bound for the worst-case number of comparisons by an algorithm that searches for an element in a bitonic array A? (A)   O(n) (B)   @(4) (C) O(log? n) (D)   O(log n) Q.42 /;Let F be the set of all functions from {1,...,n} to {0,1}. Define the binary relation < on F as follows: Vf,.g€F, f <q ifand only if Vx € {1,...,n}, f(x) < g(x), where 0 <",124,Computer Science,Programming,Remember,Hard
GATE,2025,Shift 1,"Which of the following statement(s) is/are TRUE? (A) < is a symmetric relation (B) (F, < ) is a partial order (C) (F, < ) is a lattice (D) < is an equivalence relation Organising Institute: IIT Roorkee Page 31 of 48",42,Computer Science,Compiler Design,Understand,Hard
GATE,2025,Shift 1,"Computer Science and Information Technology (CS2) GATE 2025   Q.43   Given the following Karnaugh Map for a Boolean function F(w, x, y, 2): Which one or more of the following Boolean expression(s) represent(s) F? (A)   WRPT+ wRPZ + WKyZ + weyZ + xz (B)   WRPZ+ WKyZ + WKyz + xz (C) WXYZ + WXYZ + WXYZ + XZ (D) XZ+XZ Organising Institute: IIT Roorkee Page 32 of 48",67,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 1,"GATE 2035 Computer Science and Information Technology (CS2)   Q.44 Consider a system of linear equations PX = Q where P € R®*? and Q € R®*?, Suppose P has an LU decomposition, P = LU, where O Ug2 Ups 1 0 0 L=   1 J and U = 0 0 Us33 U1 Uy2   Iz, [z. 1 Which of the following statement(s) is/are TRUE? (A) The system PX = Q can be solved by first solving LY = Q and then UX = Y. (B) If P is invertible, then both L and U are invertible. (C) If P is singular, then at least one of the diagonal elements of U is zero. (D) If P is symmetric, then both L and U are symmetric. Organising Institute: IIT Roorkee Page 33 of 48",132,Computer Science,Computer Networks,Understand,Hard
GATE,2025,Shift 1,"GATE 2035 Computer Science and Information Technology (CS2)   Q.45 Consider a stack data structure into which we can PUSH and POP records. Assume that each record pushed in the stack has a positive integer key and that all keys are distinct. We wish to augment the stack data structure with an O(1) time MIN operation that returns a pointer to the record with smallest key present in the stack 1) without deleting the corresponding record, and 2) without increasing the complexities of the standard stack operations. Which one or more of the following approach(es) can achieve it? (A) Keep with every record in the stack, a pointer to the record with the smallest key below it. (B) Keep a pointer to the record with the smallest key in the stack. (C) Keep an auxiliary array in which the key values of the records in the stack are maintained in sorted order. (D) Keep a Min-Heap in which the key values of the records in the stack are maintained. Organising Institute: IIT Roorkee Page 34 of 48",176,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 1,"ae Computer Science and Information Technology (CS2) ATE 2035 G Q.46   Consider the following relational schema along with all the functional dependencies that hold on them. RI(A, B,C, D, E): {D > E, EA > B, EB > C} R2(4, B,C, D):{A>D, A> B, C > A} Which of the following statement(s) is/are TRUE? (A) R/ isin 3NF (B) R2 is in 3NF (C) RI is NOT in 3NF (D)   R2is NOT in 3NF Organising Institute: IIT Roorkee Page 35 of 48",82,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 1,"ae Computer Science and Information Technology (CS2) GATE 2025 Q.47   Consider a demand paging system with three frames, and the following page reference string: 1234541645",25,Computer Science,Operating Systems,Understand,Medium
GATE,2025,Shift 1,The contents of the frames are as follows initially and after each reference (from left to right): initially after - 1*   2*   3*   4*   5*/4]1/6*   4 )5   1*   3*   2* -   1] 1}1) 1) 14)1)1)6/6)6) 6) 64 2 -  -]2});2)/4)4)4/4]4])4/4]} 1) 1) 1 - f-]f-}3 7} 375 )5)5)5 )5)5) 5] 3 ] 3 The *-marked references cause page replacements. Which one or more of the following could be the page replacement policy/policies in use? (A) Least Recently Used page replacement policy (B) Least Frequently Used page replacement policy (C) Most Frequently Used page replacement policy (D) Optimal page replacement policy Organising Institute: IIT Roorkee Page 36 of 48,108,Computer Science,Operating Systems,Understand,Hard
GATE,2025,Shift 1,"GATE 2035 Computer Science and Information Technology (CS2)   Q.48 P = {P,, P2, P3, P,} consists of all active processes in an operating system. R = {R,,R2, R3, R4} consists of single instances of distinct types of resources in the system. The resource allocation graph has the following assignment and claim edges. Assignment edges: R; > P,;, Rz > P2, R3 > P3, R4 > P, (the assignment edge R,   P, means resource R, is assigned to process P, , and so on for others) Claim edges: P,; > R2, Pz > R3, P32 R,, Pz > Ry, Py, > Rz (the claim edge P, > Rp, means process P, is waiting for resource R, , and so on for others) Which of the following statement(s) is/are CORRECT? (A) Aborting P,; makes the system deadlock free. (B) Aborting P3; makes the system deadlock free. (C) Aborting Pz makes the system deadlock free. (D) Aborting P, and P, makes the system deadlock free. Organising Institute: IIT Roorkee Page 37 of 48",170,Computer Science,Programming,Understand,Hard
GATE,2025,Shift 1,"ae Computer Science and Information Technology (CS2) GATE 2025 Q.49   Three floating point numbers X,Y, and Z are stored in three registers Rx, Ry, and Rz, respectively in IEEE 754 single precision format as given below in hexadecimal: Rx = 0xC1100000, Ry = 0x40C00000, and Rz = 0x41400000 Which of the following option(s) is/are CORRECT? (A) 4X+Y)+Z=0 (B) 2Y-Z=0 (C) 4X + 3Z =0 (D)  X+Y4+Z=0 Q.50   Which of the following Boolean algebraic equation(s) is/are CORRECT? (A) ABC+ABC+ABC+ABC+ABC=BC+BC+AB (B) AB+AC+BC=AB+AC (C) (A+ C)(A +B) =AB+AC (D)  (A+B4+D)(C+D)(A+C+D)(A+B+D)=AD+CD Organising Institute: IIT Roorkee Page 38 of 48",95,Computer Science,Compiler Design,Understand,Hard
GATE,2025,Shift 1,"ae Computer Science and Information Technology (CS2) ATE 2035 G Q.51   Consider two grammars G, and G, with the production rules given below: G,:S ~if Ethen S if EthenSelseS a E>b G2:S > if EthenS M M-if EthenMelseS c E>b where if, then, else, a, b,c are the terminals. Which of the following option(s) is/are CORRECT? (A) G, is not LL(1) and G, is LL(1). (B) G, is LL(1) and Gz is not LL(1). (C) G, and G, are not LL(1). (D) G, and G, are ambiguous. Organising Institute: IIT Roorkee Page 39 of 48",95,Computer Science,Compiler Design,Understand,Hard
GATE,2025,Shift 1,Computer Science and Information Technology (CS2) GATE 2025   Q.4 The paper as shown in the figure is folded to make a cube where each square corresponds to a particular face of the cube. Which one of the following options correctly represents the cube? Note: The figures shown are representative. . ZO (D) a Organising Institute: IIT Roorkee Page 4 of 48,61,Computer Science,Compiler Design,Understand,Hard
GATE,2025,Shift 1,"ae Computer Science and Information Technology (CS2) GATE 2025   Q.52 Let 2 = {a,b,c}. For x € x*, anda@ € YX, let #,(x) denote the number of occurrences of @ in x. Which one or more of the following option(s) define(s) regular language(s)? (A)   {a™b""   m,n = 0} (B)   {a,b} {a™b™c™™  m > nz} (C)   {w  w € {a,b}, #a(w) = 2 (mod 7), and #,(w) = 3 (mod 9)} (D)   {w w € {a,b}’, #,(w) = 2 (mod 7), and #,(w) = #,(w)} Organising Institute: IIT Roorkee Page 40 of 48",92,Computer Science,Theory of Computation,Remember,Hard
GATE,2025,Shift 1,"ae Computer Science and Information Technology (CS2) GATE 2025   Q.53 Consider the database transactions T1 and T2, and data items X and Y. Which of the schedule(s) is/are conflict serializable? Transaction T1 R1(X) Transaction T2 wy) W2(X) W2(Y) R1(X) W1CX) COMMIT(T2) COMMIT(T1) (A)   RI(X), W2(X), W1(Y), W2(Y), R1(X), W1(X), COMMIT(T2), COMMIT(T1) (B)   W2(X), R1(X), W2(Y), WI(Y), R1(X), COMMIT(T2), W1(X), COMMIT(T1) (C)   RICX), W1(Y), W2(X), W2(Y), R1(X), W1(X), COMMIT(T1), COMMIT(T2) (D)   W2(X), R1(X), W1(Y), W2(Y), R1(X), COMMIT(T2), W1(X), COMMIT(T1) Organising Institute: IIT Roorkee Page 41 of 48",86,Computer Science,Database Management Systems,Understand,Hard
