exam,year,shift,question_text,question_length,subject,topic,bloom_level,difficulty
JEE,2025,Shift 1,"JEE (Advanced) 2025 Paper 2 For the reaction sequence given below, the correct statement(s) is(are) Q.7 (i) Strong heating (ii) Ethanolic KOH x ii) RBr ~Y (i) KMnOy, Ht, A (ii) NH3, A, -2HO NaOH Aromatic compound + Z Both X and Y are oxygen containing compounds. (A) (B)   Y on heating with CHCl;/KOH forms isocyanide. (C)   Zreacts with Hinsberg’s reagent. (D)   Zis an aromatic primary amine. Q.8   For the reaction sequence given below, the correct statement(s) is(are) O op O LiAIH, Pp CrO3-H,SO, Q NaOH and CaO, A H»SO,q, 443 K Ss) (A)   P is optically active. (B)   S gives Bayer’s test. (C)   Q gives effervescence with ag. NaHCOs. (D)   Ris an alkyne. 4/6",115,Mathematics,Algebra,Understand,Hard
JEE,2025,Shift 1,"JEE (Advanced) 2025 Paper 2 Q.3   The total number of real solutions of the equation 1 6 tan @ 6 = tan-1(2 tan@)   zsin™ ( ) 9+ tan? 6 is (Here, the inverse trigonometric functions sin7* x and tan x assume values in  - 3? =  and (-5, =), respectively.) (A) [1 (B)   2 (©) [3 (D)   5 Q.4   Let S denote the locus of the point of intersection of the pair of lines 4x  3y = 12a, 4ax+ 3ay=12, where @ varies over the set of non-zero real numbers. Let T be the tangent to S passing through the points (p,0) and (0,q), q > 0, and parallel to the line 4 x   = y=0. Then the value of pq is (A)   -6v2 (B)   -3v2 (C)   -9v2 (D)   -12V¥2 2/6",131,Mathematics,Algebra,Understand,Hard
JEE,2025,Shift 1,"JEE (Advanced) 2025 Paper 2 e Th e Th e Fo de screen virtual numeric keypad in the place designated to enter the answer. e® If the numerical value has more than two decimal places, truncate/round-off the value to TWO e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 If ONLY the correct numerical value is entered in the designated place; Zero Marks : O Inall other cases. SECTION 3 (Maximum Marks: 32) is section contains EIGHT (08) questions. e answer to each question is a NUMERICAL VALUE. r each question, enter the correct numerical value of the answer using the mouse and the on- cimal places. Q.9 Q.10 The density (in gcm73) of the metal which forms a cubic close packed (cep) lattice with an axial distance (edge length) equal to 400 pm is Use: Atomic mass of metal = 105.6 amu and Avogadro’s constant = 6 x 107? mol? Answer: [10.85 to 11.1] The solubility of barium iodate in an aqueous solution prepared by mixing 200 mL of 0.010 M barium nitrate with 100 mL of 0.10 M sodium iodate is X x 107° mol dm7?. The value of X is Use: Solubility product constant (Ksp) of barium iodate = 1.58 x 107? Answer: [3.85 to 4.15] Q.11 Adsorption of phenol from its aqueous solution on to fly ash obeys Freundlich isotherm. At a given temperature, from 10 mg g™? and 16 mg g™+ aqueous phenol solutions, the concentrations of adsorbed phenol are measured to be 4 mg g~* and 10 mg g~/, respectively. At this temperature, the concentration (in mg g~+) of adsorbed phenol from 20 mg g~+ aqueous solution of phenol will be Use: logig 2 = 0.3 Answer: [15.5 to 16.5] Q.12 Consider a reaction A +R   Product. The rate of this reaction is measured to be A[A][R]. At the start of the reaction, the concentration of R, [R]o, is 10-times the concentration of A, [A]o. The reaction can be considered to be a pseudo first order reaction with assumption that A[R] = 4’ is constant. Due to this assumption, the relative error (in %) in the rate when this reaction is 40 % complete, is [A and k’ represent corresponding rate constants] Answer: [4 to 4.25] 5/6",382,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 1,"JEE (Advanced) 2025 Paper 2 Q.13 At 300 K, an ideal dilute solution of a macromolecule exerts osmotic pressure that is expressed in terms of the height (h) of the solution (density = 1.00 g cm~?) where h is equal to 2.00 cm. If the concentration of the dilute solution of the macromolecule is 2.00 g dm~?, the molar mass of the macromolecule is calculated to be X x 10* g mol™?. The value of X is Use: Universal gas constant (R) = 8.3 J K7+ mol7? and acceleration due to gravity (¢) = 10 ms~? Answer: [2.4 to 2.55] Q.14 An electrochemical cell is fueled by the combustion of butane at 1 bar and 298 K. Its cell potential X is F x 10° volts, where F is the Faraday constant. The value of X is Use: Standard Gibbs energies of formation at 298 K are: ArGéo, =  394kJ mol7}; ArGwater =  237 kJ mol~*; ArGéutane =  18 kJ mol™* Answer: [105.4 to 105.6] Q.15 The sum of the spin only magnetic moment values (in B.M.) of [Mn(Br).]* and [Mn(CN)g]*- is A nswer: [7.5 to 7.8] Q.16 A linear octasaccharide (molar mass = 1024 g mol) on complete hydrolysis produces three monosaccharides: ribose, 2-deoxyribose and glucose. The amount of 2-deoxyribose formed is 58.26 % (w/w) of the total amount of the monosaccharides produced in the hydrolyzed products. The number of ribose unit(s) present in one molecule of octasaccharide is Use: Molar mass (in g mol""): ribose = 150, 2-deoxyribose = 134, glucose = 180; Atomic mass (in amu): H = 1,O= 16 END OF THE QUESTION PAPER 6/6",269,Mathematics,Trigonometry,Apply,Hard
JEE,2025,Shift 1,"JEE (Advanced) 2025 Paper 2 SECTION 2 (Maximum Marks: 16) This section contains FOUR (04) questions. Each question has FOUR options (A), (B), (C) and (D). ONE OR MORE THAN ONE of these four option(s) is(are) correct answer(s). For each question, choose the option(s) corresponding to (all) the correct answer(s). Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 ONLY if (all) the correct option(s) is(are) chosen; Partial Marks : +3 If all the four options are correct but ONLY three options are chosen; Partial Marks : +2 If three or more options are correct but ONLY two options are chosen, both of which are correct; Partial Marks : +1 If two or more options are correct but ONLY one option is chosen and it is a correct option; Zero Marks : 0 If none of the options is chosen (i.e. the question is unanswered); Negative Marks:  2 Inall other cases. For example, in a question, if (A), (B) and (D) are the ONLY three options corresponding to correct answers, then choosing ONLY (A), (B) and (D) will get +4 marks; choosing ONLY (A) and (B) will get +2 marks; choosing ONLY (A) and (D) will get +2 marks; choosing ONLY (B) and (D) will get +2 marks; choosing ONLY (A) will get +1 mark; choosing ONLY (B) will get +1 mark; choosing ONLY (D) will get +1 mark; choosing no option (i.e. the question is unanswered) will get 0 marks; and choosing any other combination of options will get  2 marks. Q.5 Let [J = ( 4) and P = (¢ 3): Let Q = C 1) for some non-zero real numbers x, y, and z, for which there is a 2 X 2 matrix R with all entries being non-zero real numbers, such that QR=RP. Then which of the following statements is (are) TRUE? (A)   The determinant of Q   2/ is zero (B)   The determinant of Q   6! is 12 (C)   The determinant of Q   3/ is 15 (D)   yz=2 3/6",341,Mathematics,Algebra,Understand,Hard
JEE,2025,Shift 1,"JEE (Advanced) 2025 Paper 2 Q.6 Let S denote the locus of the mid-points of those chords of the parabola y? = x, such that the area of the region enclosed between the parabola and the chord is : . Let R denote the region lying in the first quadrant, enclosed by the parabola y? = x ,the curve S, and the lines x = 1andx =",67,Mathematics,Coordinate Geometry,Understand,Hard
JEE,2025,Shift 1,"Then which of the following statements is (are) TRUE? (A)   (4, V3)es (B)   (5, V2)es (C)   Area of R is =  23 (D)   Area of R is 4 V3 3 Q.7 Q.8 Let P(x,,y,) and Q(x2, y2) be two distinct points on the ellipse x2?  +4+-=1 9 4 such that y,; > 0,and y2 >",55,Mathematics,Coordinate Geometry,Understand,Hard
JEE,2025,Shift 1,"Let C denote the circle x? + y? = 9, and M be the point (3, 0). Suppose the line x = x, intersects C at R, and the line x = x, intersects C at S, such that the Te y-coordinates of R and S are positive. Let 2ZROM = z and ZSOM = -, where O denotes the origin (0,0). Let  XY  denote the length of the line segment XY . Then which of the following statements is (are) TRUE? (A)   The equation of the line joining P and Q is 2x + 3y = 3 (14+ V3) (B)   The equation of the line joining P and Q is 2x + y = 3 (1+ V3) (C)  If Ny = (%2,0), then 3  N2Q  = 2 [N2S  Let R denote the set of all real numbers. Let f: IR > R be defined by 6x+sinx if x #0, 2x+sinx PO) = Z ifx=0 Then which of the following statements is (are) TRUE? (A)   The point x = 0 isa point of local maxima of f (B)   The point x = 0 isa point of local minima of f (C)   Number of points of local maxima of f in the interval [7, 677] is 3 (D)   Number of points of local minima of f in the interval [27 47] is 1 Answer: B, C, D 4/6",227,Mathematics,Algebra,Remember,Hard
JEE,2025,Shift 1,"JEE (Advanced) 2025 Paper 2 e This section contains EIGHT (08) questions. e The answer to each question is a NUMERICAL VALUE. e For each question, enter the correct numerical value of the answer using the mouse and the on- screen virtual numeric keypad in the place designated to enter the answer. e® If the numerical value has more than two decimal places, truncate/round-off the value to TWO decimal places. e Answer to each question will be evaluated according to the following marking scheme: SECTION 3 (Maximum Marks: 32) Full Marks : +4 If ONLY the correct numerical value is entered in the designated place; Zero Marks : O Inall other cases. Q.9   Let y(x) be the solution of the differential equation Q.10 Q.11 Q.12 d 1 x? 2 xy a3? +92, Xx >=, (y(e))” . satisfying y(1) =",139,Mathematics,Algebra,Understand,Hard
JEE,2025,Shift 1,"Then the value of 2 vez) 8 -  Answer: [0.7 to 0.8] Let do, Q4, ...,@23 be real numbers such that for every real number x. Let a, be the largest among the numbers a; for 0 <j <",39,Unknown,Unknown,Understand,Hard
JEE,2025,Shift 1,"Then the value of r is . A factory has a total of three manufacturing units, M,;, M2,and M3, which produce bulbs independent of each other. The units M,, Mz,and M3 produce bulbs in the proportions of 2: 2:1, respectively. It is known that 20% of the bulbs produced in the factory are defective. It is also known that, of all the bulbs produced by M,, 15% are defective. Suppose that, if a randomly chosen bulb produced in the factory is found to be defective, the probability that it was produced by M2 is - . If a bulb is chosen randomly from the bulbs produced by M3, then the probability that it is defective is .  Answer: [0.27 to 0.33] Consider the vectors K=i+2j+3k, y=2i+37t+k, and 72=37+f4+2k. For two distinct positive real numbers a@ and f, define = 5 X =ak+By-Z, Y=ay+Bz-X, and Z=az+pBr-j¥. If the vectors X,Y, and Z lie in a plane, then the value of a + B   3 is [Answer: -2   5/6",167,Mathematics,Vector & 3D Geometry,Remember,Hard
JEE,2025,Shift 1,"JEE (Advanced) 2025 Paper 2 Q.13 Q.14 For a non-zero complex number 2, let arg(z) denote the principal argument of z, with  m < arg(z) <7. Let w be the cube root of unity for which 0 < arg(w) <",40,Mathematics,Algebra,Understand,Hard
JEE,2025,Shift 1,"Let 2025 a = arg <0"") . Then the value of   18 . Let R denote the set of all real numbers. Let f: R > IR and g: R > (0,4) be functions defined by f(x) = log.(x? + 2x+4), and g(x) = [pene * Define the composite function f © g~1 by (f ° g™*) (x) = f(g71(x)), where g™ is the inverse of the function g. Then the value of the derivative of the composite function f 0 g~? atx = 2 is Answer: [0.2 to 0.3] Q.15 Let 1 1 1 o= neo sinél’’ siné2’siné3’  ’ sind1@°sinl1> Then the value of ( cosec ry a 18 Q.16 If 2 -   tan-! x 1 a, 2x2  3x+2°*’ 3 then the value of V7 tan (77) 18 Tw . . . .   . Te Te (Here, the inverse trigonometric function tan~+ x assumes values in (- 5 *) .) 6/6",152,Mathematics,Trigonometry,Remember,Hard
JEE,2025,Shift 1,"JEE (Advanced) 2025 Physics Paper 2 SECTION 1 (Maximum Marks: 12) e This section contains FOUR (04) questions. e Each question has FOUR options (A), (B), (C) and (D). ONLY ONE of these four options is the correct answer. e For each question, choose the option corresponding to the correct answer. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +3 If ONLY the correct option is chosen; Zero Marks : QO If none of the options is chosen (i.e. the question is unanswered); Negative Marks :  1 Inall other cases. 1/9",100,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 1,"JEE (Advanced) 2025 Paper 2 Q.1 Q.2 A temperature difference can generate e.m.f. in some materials. Let S be the e.m.f. produced per unit temperature difference between the ends of a wire, o the electrical conductivity and x the thermal conductivity of the material of the wire. Taking M,L,T,/ and K as dimensions of mass, length, time, 2 current and temperature, respectively, the dimensional formula of the quantity Z =   is: (A)   [M°L°T°?°K®] (B)   [M°L°T°P9K~1] (C)   [Mt127-27-1K-] (D)   [M1L2T-47-1K-] Two co-axial conducting cylinders of same length @ with radii V2R and 2R are kept, as shown in Fig.",98,Physics,Thermodynamics,Understand,Hard
JEE,2025,Shift 1,The charge on the inner cylinder is Q and the outer cylinder is grounded. The annular region between the cylinders is filled with a material of dielectric constant « =,30,Mathematics,Trigonometry,Understand,Medium
JEE,2025,Shift 1,Consider an imaginary plane of the same length ¢ at a distance R from the common axis of the cylinders. This plane is parallel to the axis of the cylinders. The cross-sectional view of this arrangement is shown in Fig.,40,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 1,"Ignoring edge effects, the flux of the electric field through the plane is (€9 is the permittivity of free Space): oS (A)    @- (B)    @ (C)    @ (D)    @ 30€ 15€y 60€ 120€, 2/9",34,Mathematics,Vector & 3D Geometry,Understand,Medium
JEE,2025,Shift 1,"JEE (Advanced) 2025 Paper 2 Q.3 As shown in the figures, a uniform rod OO’ of length   is hinged at the point O and held in place vertically between two walls using two massless springs of same spring constant. The springs are connected at the midpoint and at the top-end (0’) of the rod, as shown in Fig. 1 and the rod is made to oscillate by a small angular displacement. The frequency of oscillation of the rod is f;. On the other hand, if both the springs are connected at the midpoint of the rod, as shown in Fig. 2 and the tod is made to oscillate by a small angular displacement, then the frequency of oscillation is fo. Ignoring gravity and assuming motion only in the plane of the diagram, the value of a is: 2 (A) (B) (C) Q.4 Consider a star of mass mz kg revolving in a circular orbit around another star of mass m, kg with Mm, >> Mz. The heavier star slowly acquires mass from the lighter star at a constant rate of y kg/s. In this transfer process, there is no other loss of mass. If the separation between the centers of the stars is r, then its relative rate of change -< (in s~+) is given by: (A)     3y (D) 7 2m, (B)     2y M2 (C)     2y My, 3y 2m, MARKS TO ALL 3/9",233,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 2,"Final Answer Key Paper 1 JEE (Advanced) 2025 Mathematics Paper   SECTION 1 (Maximum Marks: 12) e This section contains FOUR (04) questions. e Each question has FOUR options (A), (B), (C) and (D). ONLY ONE of these four options is the correct answer. e For each question, choose the option corresponding to the correct answer. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +3 If ONLY the correct option is chosen; Zero Marks : QO If none of the options is chosen (i.e. the question is unanswered); Negative Marks :  1 Inall other cases. Q.1 Let R denote the set of all real numbers. Let a;, b; € R for i € {1, 2, 3}. Define the functions f: RR > R, g: RR, and h:R > Rby f(x) =a, +10x + anx? +.a,x3 + x*, g(x) = by + 3x + box? + byx? + x4, ht) = f(x«+1)-g( +2). If f(x) # g(x) for every x € R, then the coefficient of x? in h(x) is (A) (B) (C)   -4 (D)    6 Q.2 Three students 51,52, and Sz are given a problem to solve. Consider the following events: U: At least one of S,,S 2, and S3 can solve the problem, V: S, can solve the problem, given that neither S, nor S3 can solve the problem, W: S, can solve the problem and S3 cannot solve the problem, T: S3 can solve the problem. For any event E, let P(E) denote the probability of EF. If 1 1 1 then P(T) is equal to (A)   13 (B)   1 (C)   19 (D)   1 36 3 60 4 1/9",279,Mathematics,Trigonometry,Remember,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Physics Paper   SECTION 1 (Maximum Marks: 12) e This section contains FOUR (04) questions. e Each question has FOUR options (A), (B), (C) and (D). ONLY ONE of these four options is the correct answer. e For each question, choose the option corresponding to the correct answer. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +3 If ONLY the correct option is chosen; Zero Marks : QO If none of the options is chosen (i.e. the question is unanswered); Negative Marks :  1 Inall other cases. 1/13",99,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   Q.1 Q.2 The center of a disk of radius r and mass m is attached to a spring of spring constant kK, inside a ring of radius R > r as shown in the figure. The other end of the spring is attached on the periphery of the ting. Both the ring and the disk are in the same vertical plane. The disk can only roll along the inside periphery of the ring, without slipping. The spring can only be stretched or compressed along the periphery of the ring, following the Hooke’s law. In equilibrium, the disk is at the bottom of the ring. Assuming small displacement of the disc, the time period of oscillation of center of mass of the disk is written as T = =. The correct expression for w is (g is the acceleration due to gravity): (A) (B) =(co+-) Shon (C) (D) In a scattering experiment, a particle of mass 2m collides with another particle of mass m, which is initially at rest. Assuming the collision to be perfectly elastic, the maximum angular deviation 0 of the heavier particle, as shown in the figure, in radians is: a)A (A)  x ®   san (2) ©  z (D) 2/13",206,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   Q.3 Q.4 A conducting square loop initially lies in the XZ plane with its lower edge hinged along the X-axis. Only in the region y = 0, there is a time dependent magnetic field pointing along the Z-direction, B (t) = By (cos wt)k, where By is a constant. The magnetic field is zero everywhere else. At time t = 0, the loop starts rotating with constant angular speed w about the X axis in the clockwise direction as viewed from the +X axis (as shown in the figure). Ignoring self-inductance of the loop and gravity, which of the following plots correctly represents the induced e.m.f. (V) in the loop as a function of time: (A) (B) (C) (D) Figure 1 shows the configuration of main scale and Vernier scale before measurement. Fig. 2 shows the configuration corresponding to the measurement of diameter D of a tube. The measured value of D is: 0 1cm ee ee 0 Fig. 1 tom l on     Le Fig. 2 (A)   0.12 cm (B)   0.11cm (C)   0.13 cm (D)   0.14 cm 3/13",182,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   SECTION 2 (Maximum Marks: 12) e This section contains THREE (03) questions. e Each question has FOUR options (A), (B), (C) and (D). ONE OR MORE THAN ONE of these four option(s) is(are) correct answer(s). e For each question, choose the option(s) corresponding to (all) the correct answer(s). e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 ONLY if (all) the correct option(s) is(are) chosen; Partial Marks : +3 If all the four options are correct but ONLY three options are chosen; Partial Marks : +2 If three or more options are correct but ONLY two options are chosen, both of which are correct; Partial Marks : +1 If two or more options are correct but ONLY one option is chosen and it is a correct option; Zero Marks : 0 If none of the options is chosen (i.e. the question is unanswered); Negative Marks:  2 Inall other cases. e For example, in a question, if (A), (B) and (D) are the ONLY three options corresponding to correct answers, then choosing ONLY (A), (B) and (D) will get +4 marks; choosing ONLY (A) and (B) will get +2 marks; choosing ONLY (A) and (D) will get +2 marks; choosing ONLY (B) and (D) will get +2 marks; choosing ONLY (A) will get +1 mark; choosing ONLY (B) will get +1 mark; choosing ONLY (D) will get +1 mark; choosing no option (i.e. the question is unanswered) will get 0 marks; and choosing any other combination of options will get  2 marks. 4/13",265,Mathematics,Algebra,Understand,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   Q.5 Q.6 A conducting square loop of side L, mass M and resistance R is moving in the XY plane with its edges parallel to the X and Y axes. The region y = 0 has a uniform magnetic field, B= Bok. The magnetic field is zero everywhere else. At time t = 0, the loop starts to enter the magnetic field with an initial . a . ty: . BgL? velocity vpf m/s, as shown in the figure. Considering the quantity K = RM in appropriate units, ignoring self-inductance of the loop and gravity, which of the following statements is/are correct: (A)   If v9 = 1.5KZ, the loop will stop before it enters completely inside the region of magnetic field. (B)   When the complete loop is inside the region of magnetic field, the net force acting on the loop is zero. (C)   ify, = = the loop comes to rest at tf = (=) In (). (D)   If vp =3KL, the complete loop enters inside the region of magnetic field at time =(nG) Length, breadth and thickness of a strip having a uniform cross section are measured to be 10.5 cm, 0.05 mm, and 6.0 pm, respectively. Which of the following option(s) give(s) the volume of the strip in cm? with correct significant figures: (A)   3.2 x 1075 (B)   32.0 x 10-6 (C)   3.0x 1075 (D)   3x 10-5 5/13",234,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   Q.7 Consider a system of three connected strings, S,, Sz and S3 with uniform linear mass densities pz kg/m, 4 kg/m and 16p kg/m, respectively, as shown in the figure. S; and Sz are connected at the point P, whereas Sz and S3 are connected at the point Q, and the other end of S3 is connected to a wall. A wave generator O is connected to the free end of S,;. The wave from the generator is represented by y = yo cos(wt   kx) cm, where yo, w and k are constants of appropriate dimensions. Which of the following statements is/are correct: (A)   When the wave reflects from P for the first time, the reflected wave is represented by y = @ Yo cos(wt + kx + 7) cm, where @ is a positive constant. (B)   When the wave transmits through P for the first time, the transmitted wave is represented by Y = @2Yo cos(wt   kx) cm, where @z is a positive constant. (C)   When the wave reflects from Q for the first time, the reflected wave is represented by Y = AzYo cos(wt   kx + 1) cm, where az is a positive constant. (D)   When the wave transmits through Q for the first time, the transmitted wave is represented by Y = A4Yo cos(wt   4kx) cm, where a, is a positive constant. 6/13",230,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   e This section contains SIX (06) questions. e The answer to each question is a NUMERICAL VALUE. e For each question, enter the correct numerical value of the answer using the mouse and the on- screen virtual numeric keypad in the place designated to enter the answer. e® If the numerical value has more than two decimal places, truncate/round-off the value to TWO decimal places. e Answer to each question will be evaluated according to the following marking scheme: SECTION 3 (Maximum Marks: 24) Full Marks : +4 If ONLY the correct numerical value is entered in the designated place; Zero Marks : O Inall other cases. Q.8   A person sitting inside an elevator performs a weighing experiment with an object of mass 50 kg. Q.9 Suppose that the variation of the height y (in m) of the elevator, from the ground, with time t (in s) is given by y =8 [1 + sin (=)). where T = 407 s. Taking acceleration due to gravity, g = 10 m/s’, the maximum variation of the object’s weight (in N) as observed in the experiment is A cube of unit volume contains 35 x 107 photons of frequency 107 Hz. If the energy of all the photons is viewed as the average energy being contained in the electromagnetic waves within the same volume, then the amplitude of the magnetic field is a x 107? T. Taking permeability of free space {lg = 4 X 107” Tm/A, Planck’s constant h = 6 x 10774Js and x = =, the value of a is Answer: [21 to 25] 7/3",270,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   Q.10 Q.11 Two identical plates P and Q, radiating as perfect black bodies, are kept in vacuum at constant absolute temperatures Tp and Tg, respectively, with Tg < Tp, as shown in Fig.",37,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 2,"The radiated power transferred per unit area from P to Q is Wo. Subsequently, two more plates, identical to P and Q, are introduced between P and Q, as shown in Fig.",32,Physics,Mechanics,Understand,Medium
JEE,2025,Shift 2,"Assume that heat transfer takes place only between adjacent plates. If the power transferred per unit area in the direction from P to Q (Fig. 2) in the steady state is Ws, then the ratio oA is Fig. 1 Fig. 2 P Q P Q Wo W, Tp Tg Tp Tg A solid glass sphere of refractive index n = V3 and radius R contains a spherical air cavity of radius =, as shown in the figure. A very thin glass layer is present at the point O so that the air cavity (refractive index n = 1) remains inside the glass sphere. An unpolarized, unidirectional and monochromatic light source S emits a light ray from a point inside the glass sphere towards the periphery of the glass sphere. If the light is reflected from the point O and is fully polarized, then the angle of incidence at the inner surface of the glass sphere is",156,Physics,Mechanics,Understand,Hard
JEE,2025,Shift 2,The valueofsin@is 4 fo R; s / n=v3 ; f 4 air alr R a) “a O Answer: 0.5 OR 0.75 8/13,22,Mathematics,Trigonometry,Understand,Medium
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   Q.12 . 4: . . . . os . . bd A single slit diffraction experiment is performed to determine the slit width using the equation, an mA, where b is the slit width, D the shortest distance between the slit and the screen, d the distance between the m""™ diffraction maximum and the central maximum, and A is the wavelength. D and d are measured with scales of least count of 1 cm and 1 mm, respectively. The values of A and m are known precisely to be 600 nm and 3, respectively. The absolute error (in zm) in the value of b estimated using the diffraction maximum that occurs form = 3 withhd = 5mmandD=1mis  Answer: [75 to 79] OR [94 to 95] Q.13 Consider an electron in the n = 3 orbit of a hydrogen-like atom with atomic number Z. At absolute temperature T, a neutron having thermal energy kgT has the same de Broglie wavelength as that of 272 an2a2mykp is the Boltzmann constant, my is the mass of the neutron and @p is the first Bohr radius of hydrogen atom) then the value of@ is this electron. If this temperature is given by T = , (where h is the Planck’s constant, kp 9/13",213,Mathematics,Algebra,Apply,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   SECTION 4 (Maximum Marks: 12) e This section contains THREE (03) Matching List Sets. e Each set has ONE Multiple Choice Question. e Each set has TWO lists: List-I and List-ll. e   List-I has Four entries (P), (Q), (R) and (S) and List-II has Five entries (1), (2), (3), (4) and (5). e FOUR options are given in each Multiple Choice Question based on List-I and List-Il and ONLY ONE of these four options satisfies the condition asked in the Multiple Choice Question. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 ONLY if the option corresponding to the correct combination is chosen; Zero Marks : 0 If none of the options is chosen (i.e. the question is unanswered); Negative Marks:  1 Inall other cases. 10/13",139,Mathematics,Algebra,Understand,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   Q.3 Let R denote the set of all real numbers. Define the function f: R > R by Then which one of the following statements is TRUE? 2 22x?   x2 sind if x #0 f= x , if x=0. (A)   The function f is NOT differentiable at x = 0 (B)   There is a positive real number 6, such that f is a decreasing function on the interval (0,5) (C)   For any positive real number 6, the function f is NOT an increasing function on the interval (6,0) (D)   x = 0 isa point of local minima of f Q.4 Consider the matrix 2 0 0 P= 0 2 0 0 0 3 ) Let the transpose of a matrix X be denoted by X7. Then the number of 3 x 3 invertible matrices Q with integer entries, such that 18 Q-*=Q'7 and PQ=QP, (A) 32 (B) (C) 16 (D) 24 2/9",156,Mathematics,Algebra,Remember,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   Q.14   List-I shows four configurations, each consisting of a pair of ideal electric dipoles. Each dipole has are given in List-II. List-I P) (P) j t x ee eee re) ®) io xX ae) (8) j List-II (1) E=0 >   p a (2) B= 2meyr? ad   P A   n (3) B= Aner? (i D) (4) E =e (2i-f) MEegr3 6)E= i Mégr3 a dipole moment of magnitude p, oriented as marked by arrows in the figures. In all the configurations the dipoles are fixed such that they are at a distance 2r apart along the x direction. The midpoint of the line joining the two dipoles is X. The possible resultant electric fields E at X Choose the option that describes the correct match between the entries in List-I to those in List-II. (A)   P33, Q>1, R>2, S84 (B)   P>4, Q>5, R3, S>1 (C)   P>2, Q>-1, R-4, S85 (D)   P32, Q>1, R33, $95 11/13",158,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   Q.15 time are given in List-II. I. List-I 300 wy VVA - List-II (1) A circuit with an electrical load having impedance Z is connected with an AC source as shown in the diagram. The source voltage varies in time as V(t) = 300 sin(400t) V, where t is time in s. List-I shows various options for the load. The possible currents i(t) in the circuit as a function of Choose the option that describes the correct match between the entries in List-I to those in List- 300 100 mH (2) (qQy  VWWWVV '000000° (R) 50uF 300 25 mH (3) (S) souF 600 125 mH (4) (5) i) 9 5   l 7 TZ T 3n/2 Fig 400t (A)   P33, Q>5, R>2, S>1 (B)   P>1, Q>5, R22, $33 (C)   P33, Q-4, R>2, So1 (D)   P>1, Q>4, R>2, $5 12/13",142,Mathematics,Trigonometry,Understand,Hard
JEE,2025,Shift 2,"JEE (Advanced) 2025 Paper   Q.16   List-I shows various functional dependencies of energy (E) on the atomic number (Z). Energies List-I (P) E « Z? (Q)E x (Z  1)? (R)E « Z(Z 1) (S) E is practically independent of Z associated with certain phenomena are given in List-II. Choose the option that describes the correct match between the entries in List-I to those in List- List-I (1) energy of characteristic x-rays (2) electrostatic part of the nuclear binding energy for stable nuclei with mass numbers in the range 30 to 170 (3) energy of continuous x-rays (4) average nuclear binding energy per nucleon for stable nuclei with mass number in the range 30 to 170 (5) energy of radiation due to electronic transitions from hydrogen-like atoms (A)   P>4, Q>3, R>1, 82 (B)   P>5, Q>2, R>1, $84 (C)   P>5, Q>-1, R>2, 84 (D)   P>3, Q>2, R-1, $5 13/13",146,Physics,Mechanics,Understand,Hard
